Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y,Year,Month
08-10-2011 10:35,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,SOUTHERN,"ARREST, BOOKED",OFARRELL ST / GRANT AV,-122.4045875,37.78673168,2011,10
07-10-2011 10:30,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.4195204,37.76422894,2011,10
05-10-2011 02:25,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,SOUTHERN,NONE,0 Block of MAIN ST,-122.3956581,37.79249618,2011,10
04-10-2011 15:48,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,TENDERLOIN,"ARREST, BOOKED",100 Block of STOCKTON ST,-122.4064279,37.78710945,2011,10
22-09-2011 20:59,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,MISSION,"ARREST, BOOKED",3000 Block of 16TH ST,-122.4216575,37.7649863,2011,09
19-06-2011 16:15,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,BAYVIEW,"ARREST, BOOKED",1100 Block of GILMAN AV,-122.3909226,37.71987855,2011,06
13-06-2011 16:58,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,BAYVIEW,"ARREST, CITED",3RD ST / KIRKWOOD AV,-122.3895882,37.73795727,2011,06
05-05-2011 13:01,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,SOUTHERN,PSYCHOPATHIC CASE,400 Block of STEVENSON ST,-122.40856,37.78258599,2011,05
22-03-2011 15:30,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,MISSION,"ARREST, BOOKED",MISSION ST / 24TH ST,-122.4184482,37.75223917,2011,03
12-03-2011 14:35,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.4095043,37.78152627,2011,03
10-02-2011 15:44,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,NORTHERN,"ARREST, BOOKED",1900 Block of VANNESS AV,-122.422791,37.7935232,2011,02
12-01-2011 08:56,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,PARK,"ARREST, BOOKED",1300 Block of FULTON ST,-122.4390157,37.77669368,2011,01
28-12-2010 01:15,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.4065391,37.75648641,2010,12
25-09-2010 05:52,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,BAYVIEW,"ARREST, BOOKED",1600 Block of KIRKWOOD AV,-122.3909529,37.73866256,2010,09
23-09-2010 15:58,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,NORTHERN,NONE,2300 Block of BUCHANAN ST,-122.4310732,37.79156871,2010,09
22-09-2010 15:34,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,CENTRAL,"ARREST, BOOKED",300 Block of POWELL ST,-122.4083843,37.78782711,2010,09
03-07-2010 15:19,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,NORTHERN,"ARREST, BOOKED",PINE ST / GOUGH ST,-122.4254239,37.78899458,2010,07
06-06-2010 09:34,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,2010,06
22-04-2010 12:53,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4066906,37.78520719,2010,04
20-04-2010 22:03,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,TARAVAL,"ARREST, BOOKED",2200 Block of OCEAN AV,-122.4680204,37.72863003,2010,04
10-04-2010 21:14,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,SOUTHERN,"ARREST, BOOKED",800 Block of 3RD ST,-122.3914251,37.77787278,2010,04
13-03-2010 12:13,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,INGLESIDE,"ARREST, BOOKED",0 Block of BROOKDALE AV,-122.420891,37.71209207,2010,03
26-02-2010 09:58,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,BAYVIEW,"ARREST, CITED",DWIGHT ST / SAN BRUNO AV,-122.4021095,37.72403765,2010,02
08-02-2010 15:32,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,INGLESIDE,JUVENILE BOOKED,300 Block of LAGRANDE AV,-122.4255918,37.71974267,2010,02
13-11-2009 00:18,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,NORTHERN,"ARREST, BOOKED",3200 Block of SCOTT ST,-122.4411477,37.79970186,2009,11
26-10-2009 23:49,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,TENDERLOIN,"ARREST, BOOKED",400 Block of ELLIS ST,-122.4136093,37.78469691,2009,10
03-10-2009 16:41,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,NORTHERN,"ARREST, BOOKED",POLK ST / IVY ST,-122.4181403,37.77796908,2009,10
18-09-2009 15:41,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,RICHMOND,"ARREST, BOOKED",600 Block of 44TH AV,-122.5049521,37.77628444,2009,09
18-08-2009 19:14,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,TENDERLOIN,"ARREST, BOOKED",EDDY ST / JONES ST,-122.4125974,37.78393203,2009,08
08-07-2009 18:42,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,RICHMOND,"ARREST, BOOKED",1500 Block of BRODERICK ST,-122.441513,37.7845714,2009,07
14-05-2009 00:02,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / MASON ST,-122.4096862,37.78620421,2009,05
01-05-2009 14:17,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,TENDERLOIN,NONE,0 Block of TURK ST,-122.4098537,37.78338624,2009,05
18-04-2009 22:24,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,INGLESIDE,"ARREST, BOOKED",200 Block of MUNICH ST,-122.4261922,37.72160841,2009,04
13-04-2009 21:31,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,TENDERLOIN,"ARREST, BOOKED",300 Block of LEAVENWORTH ST,-122.4142694,37.78420811,2009,04
21-03-2009 16:51,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,PARK,"ARREST, BOOKED",1600 Block of HAIGHT ST,-122.449101,37.76967563,2009,03
20-03-2009 20:20,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,TENDERLOIN,"ARREST, BOOKED",TAYLOR ST / TURK ST,-122.4107688,37.78321452,2009,03
03-03-2009 22:15,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,TARAVAL,"ARREST, BOOKED",JULES AV / OCEAN AV,-122.4612085,37.72495025,2009,03
22-02-2009 14:00,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,SOUTHERN,NONE,200 Block of 7TH ST,-122.4086487,37.77731103,2009,02
16-02-2009 16:25,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,MISSION,"ARREST, BOOKED",DOLORES ST / CHULA LN,-122.4263185,37.76396927,2009,02
08-02-2009 11:40,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,TARAVAL,"ARREST, CITED",2300 Block of 24TH AV,-122.4811832,37.74372682,2009,02
05-02-2009 16:30,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,SOUTHERN,"ARREST, BOOKED",MISSION ST / 9TH ST,-122.4147143,37.77623104,2009,02
09-12-2008 12:25,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.4052948,37.78630722,2008,12
17-10-2008 15:00,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,TENDERLOIN,"ARREST, BOOKED",400 Block of OFARRELL ST,-122.4125632,37.78578506,2008,10
01-10-2008 04:16,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,TARAVAL,"ARREST, BOOKED",WESTPORTAL AV / ULLOA ST,-122.4658286,37.74089079,2008,10
02-09-2008 09:17,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,BAYVIEW,"ARREST, BOOKED",1000 Block of KEY AV,-122.3973282,37.71961211,2008,09
08-08-2008 01:18,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,CENTRAL,NONE,400 Block of FRANCISCO ST,-122.4126244,37.80484229,2008,08
08-08-2008 01:18,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,CENTRAL,NONE,300 Block of BAY ST,-122.4127822,37.80566547,2008,08
27-07-2008 16:56,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,TARAVAL,"ARREST, CITED",37TH AV / KIRKHAM ST,-122.496153,37.75897799,2008,07
24-07-2008 22:07,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,PARK,"ARREST, CITED",1800 Block of WALLER ST,-122.4543301,37.76815301,2008,07
10-06-2008 11:00,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071,2008,06
30-05-2008 21:43,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071,2008,05
27-05-2008 13:52,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,TENDERLOIN,JUVENILE BOOKED,300 Block of TURK ST,-122.4148786,37.7826335,2008,05
24-02-2008 21:05,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,TENDERLOIN,"ARREST, BOOKED",200 Block of TURK ST,-122.4132375,37.78284302,2008,02
08-02-2008 11:20,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,NORTHERN,NONE,900 Block of GROVE ST,-122.4322332,37.77670712,2008,02
04-02-2008 13:20,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,TENDERLOIN,"ARREST, BOOKED",500 Block of JONES ST,-122.4129991,37.78627746,2008,02
11-01-2008 16:20,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,MISSION,"ARREST, BOOKED",3700 Block of 17TH ST,-122.4296444,37.76287472,2008,01
17-11-2007 21:05,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,CENTRAL,"ARREST, BOOKED",UNION ST / GRANT AV,-122.4075891,37.80063741,2007,11
31-10-2007 15:48,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,BAYVIEW,"ARREST, BOOKED",700 Block of MISSOURI ST,-122.3957719,37.75729278,2007,10
18-10-2007 14:05,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,TENDERLOIN,"ARREST, BOOKED",TURK ST / HYDE ST,-122.4156949,37.7825852,2007,10
08-09-2007 22:39,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,TENDERLOIN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.4143122,37.77983392,2007,09
07-09-2007 08:09,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,TENDERLOIN,"ARREST, BOOKED",0 Block of TURK ST,-122.4098537,37.78338624,2007,09
01-07-2007 08:33,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,SOUTHERN,"ARREST, BOOKED",MARKET ST / TAYLOR ST,-122.4102935,37.78223059,2007,07
19-04-2007 18:15,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,TARAVAL,DISTRICT ATTORNEY REFUSES TO PROSECUTE,0 Block of JULES AV,-122.4613016,37.71914186,2007,04
02-04-2007 12:11,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,INGLESIDE,"ARREST, BOOKED",1000 Block of BRUSSELS ST,-122.4023964,37.71929459,2007,04
14-01-2007 20:55,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,MISSION,NONE,3000 Block of 21ST ST,-122.4161677,37.75714476,2007,01
17-10-2006 12:20,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,PARK,NONE,OFARRELL ST / ANZAVISTA AV,-122.445586,37.78132108,2006,10
21-08-2006 08:15,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,CENTRAL,"ARREST, BOOKED",700 Block of JACKSON ST,-122.4076987,37.79594896,2006,08
10-08-2006 10:05,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,SOUTHERN,"ARREST, BOOKED",VANNESS AV / MARKET ST,-122.4192579,37.77514629,2006,08
24-07-2006 14:15,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,BAYVIEW,"ARREST, BOOKED",2400 Block of SAN BRUNO AV,-122.4048304,37.73079459,2006,07
14-07-2006 17:43,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,TARAVAL,PSYCHOPATHIC CASE,1200 Block of 21ST AV,-122.4792621,37.76439419,2006,07
21-05-2006 01:58,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,CENTRAL,"ARREST, BOOKED",BROADWAY ST / KEARNY ST,-122.4054759,37.79801807,2006,05
24-03-2006 17:42,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,TENDERLOIN,JUVENILE BOOKED,200 Block of GOLDEN GATE AV,-122.4143021,37.78186332,2006,03
13-01-2006 00:50,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,SOUTHERN,NONE,1000 Block of MISSION ST,-122.4097952,37.78003563,2006,01
09-01-2006 16:00,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,MISSION,"ARREST, BOOKED",23RD ST / VERMONT ST,-122.4035248,37.75445344,2006,01
09-01-2006 11:22,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,MISSION,"ARREST, BOOKED",2400 Block of BRYANT ST,-122.4094363,37.75517754,2006,01
01-01-2006 12:50,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,SOUTHERN,"ARREST, BOOKED",MARKET ST / SPEAR ST,-122.3956301,37.79378997,2006,01
28-12-2005 02:01,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,RICHMOND,"ARREST, BOOKED",26TH AV / GEARY BL,-122.4858066,37.78003515,2005,12
04-12-2005 21:13,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,TARAVAL,"ARREST, BOOKED",300 Block of LOUISBURG ST,-122.4511842,37.71890493,2005,12
09-10-2005 01:35,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,CENTRAL,"ARREST, BOOKED",500 Block of BROADWAY ST,-122.4058622,37.79791171,2005,10
22-09-2005 15:42,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4066906,37.78520719,2005,09
20-09-2005 07:51,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,CENTRAL,"ARREST, BOOKED",VALLEJO ST / FRONT ST,-122.4000697,37.79968202,2005,09
30-07-2005 01:57,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,PARK,"ARREST, BOOKED",700 Block of BAKER ST,-122.4417054,37.77785401,2005,07
25-07-2005 09:30,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,BAYVIEW,"ARREST, BOOKED",2100 Block of CARROLL AV,-122.4030163,37.73051109,2005,07
01-07-2005 18:08,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,PARK,"ARREST, BOOKED",100 Block of CENTRAL AV,-122.4438127,37.77089253,2005,07
02-05-2005 17:07,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,CENTRAL,NONE,COLUMBUS AV / GREEN ST,-122.409017,37.79948807,2005,05
07-04-2005 21:45,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071,2005,04
10-03-2005 19:41,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,BAYVIEW,"ARREST, BOOKED",0 Block of CASHMERE ST,-122.3827051,37.73588581,2005,03
22-02-2005 22:15,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,NORTHERN,"ARREST, BOOKED",800 Block of ELLIS ST,-122.4201913,37.78387039,2005,02
12-01-2005 14:44,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,SOUTHERN,"ARREST, BOOKED",6TH ST / MINNA ST,-122.408163,37.78053454,2005,01
27-11-2004 11:37,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,RICHMOND,"ARREST, BOOKED",500 Block of JOHNFKENNEDY DR,-122.4662047,37.77254054,2004,11
27-11-2004 00:49,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,CENTRAL,"ARREST, BOOKED",1200 Block of GRANT AV,-122.4070495,37.79833992,2004,11
13-06-2004 22:22,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,MISSION,"ARREST, BOOKED",2300 Block of MISSION ST,-122.4190589,37.75942275,2004,06
27-05-2004 19:20,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,SOUTHERN,"ARREST, BOOKED",7TH ST / TOWNSEND ST,-122.4016581,37.77181658,2004,05
01-05-2004 02:30,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,CENTRAL,"ARREST, BOOKED",700 Block of VALLEJO ST,-122.4097917,37.79850835,2004,05
01-04-2004 19:10,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,BAYVIEW,"ARREST, BOOKED",1300 Block of SILLIMAN ST,-122.4183907,37.72770194,2004,04
01-04-2004 18:45,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,TENDERLOIN,"ARREST, BOOKED",100 Block of STOCKTON ST,-122.4064279,37.78710945,2004,04
20-03-2004 16:45,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Saturday,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.4085951,37.78370693,2004,03
05-03-2004 12:53,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.4119876,37.78502266,2004,03
02-03-2004 15:56,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / TAYLOR ST,-122.4113284,37.78599631,2004,03
22-02-2004 01:04,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,PARK,"ARREST, CITED",BAKER ST / MCALLISTER ST,-122.4416791,37.77737223,2004,02
17-02-2004 23:57,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,BAYVIEW,"ARREST, BOOKED",700 Block of MISSOURI ST,-122.3955654,37.75633027,2004,02
02-02-2004 13:07,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,MISSION,"ARREST, BOOKED",600 Block of YORK ST,-122.4090246,37.76117218,2004,02
13-10-2003 17:32,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,BAYVIEW,"ARREST, BOOKED",0 Block of WILLS ST,-122.3789027,37.73619077,2003,10
19-09-2003 02:00,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,BAYVIEW,NONE,23RD ST / CAROLINA ST,-122.3996594,37.75468887,2003,09
27-06-2003 13:00,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Friday,INGLESIDE,"ARREST, BOOKED",900 Block of ELLSWORTH ST,-122.4165174,37.73301039,2003,06
29-05-2003 09:52,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Thursday,INGLESIDE,"ARREST, BOOKED",700 Block of RUTLAND ST,-122.4072703,37.71289777,2003,05
27-05-2003 19:11,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,INGLESIDE,"ARREST, BOOKED",200 Block of CRESCENT AV,-122.4198914,37.73509657,2003,05
28-04-2003 15:36,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Monday,BAYVIEW,"ARREST, BOOKED",MC KINNON AV / SELBY ST,-122.3985763,37.74114205,2003,04
16-04-2003 02:30,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Wednesday,TARAVAL,"ARREST, BOOKED",2300 Block of 26TH AV,-122.4833252,37.7436327,2003,04
06-04-2003 05:34,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Sunday,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.4065391,37.75648641,2003,04
18-03-2003 21:55,ASSAULT,"AGGRAVATED ASSAULT OF POLICE OFFICER,BODILY FORCE",Tuesday,TARAVAL,"ARREST, BOOKED",1800 Block of IRVING ST,-122.477696,37.76359154,2003,03
14-12-2011 13:30,ASSAULT,AGGRAVATED ASSAULT ON POLICE OFFICER WITH A GUN,Wednesday,NORTHERN,NONE,LARKIN ST / FERN ST,-122.4185628,37.78843068,2011,12
